id,name,date,city,genres_bucketed,source
G5vHZ_kC42oHe,Gary Numan,2026-07-24,Bournemouth,['Rock/Indie'],ticketmaster
LvZ18QxNAv4ZeYOZvC6_a,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-07-24,London,['Jazz/Blues/Soul'],ticketmaster
LvZ18QxR_ogQ_GZvOwcRw,Kaytranada's 99.9% Revisited (10th Anniversary),2026-07-24,London,['Electronic/Dance'],ticketmaster
17GOv0G61NcJ8la,Six60,2026-07-24,Glasgow,['Rock/Indie'],ticketmaster
17GOv0G6Gl42Y0a,The Freddie & Queen Experience,2026-07-24,Dunfermline,['Rock/Indie'],ticketmaster
17u8v0G6uMcX96h,Belle Livingstone's 58th Street Country Club,2026-07-24,London,['Jazz/Blues/Soul'],ticketmaster
17uOv0G61NHQ_OA,Six60,2026-07-24,Glasgow,['Rock/Indie'],ticketmaster
1AdfZ_aGkRUtbKJ,JK,2026-07-24,Leeds,['Unclassified'],ticketmaster
G5dzZ_aMgg7I1,Donell Jones & Ginuwine,2026-07-24,London,['Hip-Hop/Urban'],ticketmaster
G5dzZ_aNRx98q,Armanii - The Impact Tour,2026-07-24,Birmingham,['Hip-Hop/Urban'],ticketmaster
G5dzZbMRCGbFT,Guns 2 Roses + Metallica Re-Loaded + Faith No Man,2026-07-24,Birmingham,['Unclassified'],ticketmaster
G5dzZbMRivn_A,The Amy Winehouse Experience,2026-07-24,Manchester,['Unclassified'],ticketmaster
G5dzZbzR4bg7K,Steel Panther Europe Twenty Twenty S£x Tour,2026-07-24,Bristol,['Rock/Indie'],ticketmaster
G5vHZ_kMUjt3r,Black Pistol Fire,2026-07-24,Manchester,['Rock/Indie'],ticketmaster
G5vHZbUMhfz5x,David Gray,2026-07-24,Basingstoke,['Rock/Indie'],ticketmaster
G5vHZbg9FJFdD,Chalk,2026-07-24,London,['Rock/Indie'],ticketmaster
LvZ18Q-uS8q2ojYvOs8D1,The Legend of Luke Kelly,2026-07-24,Belfast,['Folk/Country'],ticketmaster
LvZ18Q-xbSf6r68ZEucsb,Sabbotage - A tribute to Black Sabbath,2026-07-24,Cardiff,['Metal/Punk'],ticketmaster
LvZ18Q4WMRV0Kr8Zl3OeC,"Voodoo Room - A Night of Hendrix, Clapton & Cream",2026-07-24,Morecambe,['Rock/Indie'],ticketmaster
LvZ18QQTDOjwiv8ZVo5Mc,Swiftogeddon - The Taylor Themed Club Night - Liverpool (Early Show),2026-07-24,Liverpool,['Pop'],ticketmaster
LvZ18QaH6b2pRA8ZRwBVw,Hounds Of Love: The Kate Bush Celebration,2026-07-24,Southampton,['Pop'],ticketmaster
LvZ18Qhvn2WrDTZZVaZI8,Arnocorps,2026-07-24,Newcastle Upon Tyne,['Metal/Punk'],ticketmaster
LvZ18Qj1APne68OZz9o1d,Stiff Bizkit,2026-07-24,Derby,['Hip-Hop/Urban'],ticketmaster
LvZ18QrmC5sweXZZ0w_Rf,The Sweet Kill,2026-07-24,London,['Rock/Indie'],ticketmaster
LvZ18QxNe-cEv4YZvc-R2,Soho Spotlight - Friday Live Performance,2026-07-24,London,['Jazz/Blues/Soul'],ticketmaster
17u8vxG6umQLMZD,Anything for Love  The Meat Loaf Story,2026-07-24,Scarborough,['Unclassified'],ticketmaster
1adjZ_ejt0KZd2Au,Lost In Music - One Night at the Disco,2026-07-24,Bath,['Unclassified'],ticketmaster
G5vHZ_A623fX5,Somerset House Summer Series: Raf-Saperra,2026-07-24,London,['Hip-Hop/Urban'],ticketmaster
LvZ18Qx1_x_MgqYZzT9EN,THE SELECTER,2026-07-24,Northampton,['Rock/Indie'],ticketmaster
1AgZkCKGkeVTneA,ABBA Voyage,2026-07-24,London,['Pop'],ticketmaster
1agZk8MCexpZeCe,Abba Voyage - VIP Premium Package,2026-07-24,London,['Pop'],ticketmaster
LvZ18Qxth48G8gZZ0tloK,Mark Kavuma Quintet,2026-07-24,London,['Jazz/Blues/Soul'],ticketmaster
17GOv0G6GRl5OIk,Buster and Tallulah + Slowlight + Carlton + DJ Max De Luz,2026-07-24,London,['Rock/Indie'],ticketmaster
17uYv0G6GjiBbLB,Jay Buchanan,2026-07-24,Bristol,['Rock/Indie'],ticketmaster
LvZ18Q8S0pL_v9YZ0_V-s,Roxy Magic,2026-07-24,Kinross,['Unclassified'],ticketmaster
LvZ18QLd1W3RpqZZ0Vt7G,Northern Soul LIVE – The Signatures,2026-07-24,London,['Hip-Hop/Urban'],ticketmaster
LvZ18QQqbx8XehOZnUjAG,Andy Bennett (Ocean Colour Scene),2026-07-24,Birmingham,['Rock/Indie'],ticketmaster
LvZ18Q_oNvyATrZZwz9vS,Whitesnake UK,2026-07-24,Nuneaton,['Unclassified'],ticketmaster
LvZ18QxNGBPZeYOZvC6L_,Alfies Soho - Live Jazz and Blues,2026-07-24,London,['Jazz/Blues/Soul'],ticketmaster
LvZ18QxNAv4ZeYOZvC6_1,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-07-24,London,['Jazz/Blues/Soul'],ticketmaster
17uYv0G6uhbMQ9L,BBC Proms: Nadine Shah and Royal Northern Sinfonia,2026-07-24,Gateshead,['Rock/Indie'],ticketmaster
LvZ18Qh8WwojY9YZiwS6S,Brit Funk Association,2026-07-24,London,['Hip-Hop/Urban'],ticketmaster
LvZ18QLegRa-i7ZvqXskE,Carl Craig (All Night Long),2026-07-24,London,['Electronic/Dance'],ticketmaster
17uYvxG6CRt3foY,The Latitude Lounge 2026,2026-07-24,Suffolk,['Unclassified'],ticketmaster
1AdjZ_eGkwqOsJB,Latitude Festival 2026 - Saturday Day Ticket,2026-07-25,Suffolk,['Unclassified'],ticketmaster
1AgZkupGkdeJUMk,Racing + Tom Grennan - County Stand,2026-07-25,York,['Rock/Indie'],ticketmaster
1AgZkupGkeSbU8p,Racing + Tom Grennan - Grandstand & Paddock,2026-07-25,York,['Rock/Indie'],ticketmaster
16zZko3JKZA2e55e,LENNY PEARCE: TODDLER RAVE WORLD TOUR PART 2,2026-07-25,Belfast,['Pop'],ticketmaster
G5vHZ_71o0sjw,Depot In The Castle 2026 Upgrade (does not include event ticket),2026-07-25,Cardiff,['Rock/Indie'],ticketmaster
G5vHZbsREIx61,"Depot In The Castle: The Wombats, Sugababes +more",2026-07-25,Cardiff,['Rock/Indie'],ticketmaster
G5vHZbV7d-BLk,The Wombats- Official Ticket and Hotel Bundls,2026-07-25,Cardiff,['Rock/Indie'],ticketmaster
LvZ18Qj16egQHgZZE6gbD,The Saturday Brunch Club,2026-07-25,London,['Non-Music/Other'],ticketmaster
17u8v0G6uMmGE5j,Belle Livingstone's 58th Street Country Club,2026-07-25,London,['Jazz/Blues/Soul'],ticketmaster
LvZ18Q207jHjtnOZl_pxX,Saturday Soul Lunch | Acantha Lang’s Soul Selection,2026-07-25,London,['Hip-Hop/Urban'],ticketmaster
LvZ18Q6I_IpeqcOZtxpcH,"KISSTORY On Blackheath, London",2026-07-25,London,['Electronic/Dance'],ticketmaster
LvZ18QhkZPQyTQ8Zvtz4U,Cougar Live MusicX,2026-07-25,Keighley,['Rock/Indie'],ticketmaster
1AwZk8EGkeI5YE3,Re-Sound Festival,2026-07-25,Southampton,['Unclassified'],ticketmaster
G5vHZbVnr6g-E,Heritage Live: Ministry of Sound Classical + Special Guests,2026-07-25,Reading,['Classical/Orchestral'],ticketmaster
16gZk8MCAZA216Ck,Abba Voyage - VIP Premium Package,2026-07-25,London,['Pop'],ticketmaster
17uOv0G6G3nct8k,"OPTIKA - Auntie Flo, Petrichor, Nightwave, Konx-Om-Pax, Jamie Thomson",2026-07-25,Glasgow,['Pop'],ticketmaster
1AgZkCKGkegu1k9,ABBA Voyage,2026-07-25,London,['Pop'],ticketmaster
LvZ18Q0QvqECaqLSFC0JR,"Italo Disco Party (Day & Night): Ryan Paris (Live PA), Daniele Baldelli ++",2026-07-25,London,['Electronic/Dance'],ticketmaster
LvZ18Q0_T26L6qT3-yOSX,Soul City Day & Night Party (Open Air),2026-07-25,London,['Electronic/Dance'],ticketmaster
LvZ18Q0aCouaQaJyKcgGt,"Live at Melbourne Hall: Lightning Seeds, Maximo Park, Riding The Low",2026-07-25,Derby,['Rock/Indie'],ticketmaster
LvZ18Q4RCcyOLG8Z0Yeqx,Re-Sound Festival,2026-07-25,Southampton,['Pop'],ticketmaster
LvZ18QhAb1baxNZZ0aect,Day Fever - Newcastle,2026-07-25,Newcastle Upon Tyne,['Electronic/Dance'],ticketmaster
LvZ18QhAbRzaxNZZVavUK,Day Fever - Glasgow,2026-07-25,Glasgow,['Electronic/Dance'],ticketmaster
LvZ18QjzDytHOtYZzR2Tm,Planet V BBQ,2026-07-25,London,['Electronic/Dance'],ticketmaster
LvZ18QqzW7j7hHZZ0d6la,"An Afternoon of Indie BIRMINGHAM - Indie for the over 30s, 3pm-7pm",2026-07-25,Birmingham,['Rock/Indie'],ticketmaster
LvZ18Qrcn4_MCM8Z0O4TT,"An Afternoon of Emo & 90s, 00s Rock LONDON, 3pm-7pm",2026-07-25,London,['Rock/Indie'],ticketmaster
16zZko3JKZA8e557,LENNY PEARCE: TODDLER RAVE WORLD TOUR PART 2,2026-07-25,Belfast,['Pop'],ticketmaster
1ANZk8EGkdzq8WY,Bruno Mars - The Romantic Tour,2026-07-25,London,['Pop'],ticketmaster
1AUZkuFGkdVfH9g,Luke Combs - My Kinda Saturday Night Tour,2026-07-25,Edinburgh,['Folk/Country'],ticketmaster
1AgZkuVGkd3GIav,OMD,2026-07-25,Margate,['Pop'],ticketmaster
1AzZko0Gkezpv-t,Ben Nicky - FEILE 2026,2026-07-25,Belfast,['Pop'],ticketmaster
LvZ18Q0VNVfnJep9WtcGF,NINEBAR,2026-07-25,London,['Metal/Punk'],ticketmaster
16gZk8PPFZAueuGA,Tom Jones,2026-07-25,Halifax,['Rock/Indie'],ticketmaster
1AdfZbgGkTf1lBZ,James Taylor & His All-Star Band,2026-07-25,Scarborough,['Rock/Indie'],ticketmaster
G5vHZ_dwmdA6V,Summer Concerts - Pop Party 2010s - 2025,2026-07-25,Staffordshire,['Pop'],ticketmaster
LvZ18QxNGBN2PM8Zv-dL9,Alfies Soho - Live Jazz and Blues,2026-07-25,London,['Jazz/Blues/Soul'],ticketmaster
1AdfZ_dGkSWwbfD,Tom Jones- Official Ticket and Hotel Bundls,2026-07-25,Halifax,['Rock/Indie'],ticketmaster
1AgZkuPGkd81_51,James Taylor- Official Ticket and Hotel Bundls,2026-07-25,Scarborough,['Rock/Indie'],ticketmaster
G5dzZbz1uMdvj,The Amy Winehouse Experience,2026-07-25,Newcastle Upon Tyne,['Unclassified'],ticketmaster
LvZ18QO3jD8W3KOZz7tzI,Hayao Miyazaki's Dreams by Mystery Ensemble,2026-07-25,London,['Classical/Orchestral'],ticketmaster
LvZ18Qjy6DF-1mYZz4YEl,ArnoCorps,2026-07-25,Glasgow,['Metal/Punk'],ticketmaster
LvZ18QradAt3OiYZ0bgaS,Mádé Kuti & The Movement,2026-07-25,London,['World/Latin/Reggae'],ticketmaster
17GOv0G6uYcxZUK,Six60,2026-07-25,Glasgow,['Rock/Indie'],ticketmaster
17u8v0G6uMmQMo0,Belle Livingstone's 58th Street Country Club,2026-07-25,London,['Jazz/Blues/Soul'],ticketmaster
17uOv0G6GCQoJN6,Six60,2026-07-25,Glasgow,['Rock/Indie'],ticketmaster
1AMZkGYGkdqUazM,Rumours of Fleetwood Mac,2026-07-25,Guildford,['Unclassified'],ticketmaster
1AdbZbzGkligl7m,Steel Panther Europe Twenty Twenty S£x Tour,2026-07-25,Southampton,['Rock/Indie'],ticketmaster
G5dzZ_6nbkSQS,Bar Dust - Tribute To the Pogues,2026-07-25,London,['Rock/Indie'],ticketmaster
G5dzZ_aN_JUdo,Armanii - The Impact Tour,2026-07-25,London,['World/Latin/Reggae'],ticketmaster
G5dzZ_awKPsc5,JK,2026-07-25,London,['Unclassified'],ticketmaster
G5dzZbMNZZp3-,Guns 2 Roses + Wrong Jovi + AC/DC Reborn,2026-07-25,Manchester,['Unclassified'],ticketmaster
G5vHZ_A6uRVyT,Somerset House Summer Series: The Flaming Lips,2026-07-25,London,['Rock/Indie'],ticketmaster
G5vHZbUMEzFY7,David Gray,2026-07-25,Basingstoke,['Rock/Indie'],ticketmaster
LvZ18Qb72XNdLb8ZyLnYw,ULTIMATE WHITESNAKE,2026-07-25,Bradford,['Rock/Indie'],ticketmaster
LvZ18Qjfs_hpohOvLpAZL,Evil Scarecrow,2026-07-25,Southampton,['Metal/Punk'],ticketmaster
G5vHZbM9YCBpt,The Proclaimers,2026-07-25,Bexhill On Sea,['Rock/Indie'],ticketmaster
LvZ18Q5nOwQ5opOZn3rmK,Glam Rockerz,2026-07-25,Newcastle Upon Tyne,['Rock/Indie'],ticketmaster
LvZ18QCbQ11eK-OZ0xRfc,Papa Shango,2026-07-25,Newcastle Upon Tyne,['Rock/Indie'],ticketmaster
LvZ18QOFZ2_0DZYv1Z6GM,King Tut's Summer Nights Presents: Heavy Heads,2026-07-25,Glasgow,['Rock/Indie'],ticketmaster
LvZ18QOGJ6DJWh8vqD3SK,Type Of Negative - A Type O Negative tribute night,2026-07-25,Cardiff,['Metal/Punk'],ticketmaster
LvZ18QQGPTefeEOZw5J1Y,Ultimate Coldplay - Tribute to Coldplay,2026-07-25,Hertford,['Unclassified'],ticketmaster
LvZ18QxAl_V4GmZvOSln7,Hayao Miyazaki's Dreams by Mystery Ensemble,2026-07-25,Cardiff,['Classical/Orchestral'],ticketmaster
1AgZkCKGkegQ1Gc,ABBA Voyage,2026-07-25,London,['Pop'],ticketmaster
1agZk8MCaCpZe2F,Abba Voyage - VIP Premium Package,2026-07-25,London,['Pop'],ticketmaster
LvZ18QxkWMNFh7ZvGwqsq,Myele Manzana,2026-07-25,London,['Jazz/Blues/Soul'],ticketmaster
17GOv0G6GnBu8xL,Octrain + Woman Wept + Kinoko Curse,2026-07-25,London,['Rock/Indie'],ticketmaster
LvZ18Q9CFuHLj68Z0M2Tt,Lizzie And The Banshees,2026-07-25,Nuneaton,['Rock/Indie'],ticketmaster
LvZ18QhnlKGSaWOZiEPz6,HARD ROCK COMPANY – A Tribute to Free and Bad Company,2026-07-25,Stockton-On-Tees,['Rock/Indie'],ticketmaster
LvZ18QxNGBN2PM8Zv-dLb,Alfies Soho - Live Jazz and Blues,2026-07-25,London,['Jazz/Blues/Soul'],ticketmaster
LvZ18Qxovv-Nh8OZJAXZD,The Walkers,2026-07-25,Kinross,['Rock/Indie'],ticketmaster
LvZ18QKlGudvxy8ZUgX06,Sabbotage,2026-07-25,St Albans,['Metal/Punk'],ticketmaster
LvZ18QNnAQjK-TYvGhyWK,Gregory Isaacs with Terence Wallen,2026-07-25,London,['World/Latin/Reggae'],ticketmaster
LvZ18QN2Lbx6nyZZ0K-qF,Live Band Karaoke,2026-07-25,London,['Unclassified'],ticketmaster
LvZ18QxvnQiADFZvG5KG6,Soul City: House music every Saturday,2026-07-25,London,['Unclassified'],ticketmaster
G5vHZbVBMIEa0,Hertiage Live: Ministry Of Sound VIP Guest Area,2026-07-25,Reading,['Unclassified'],ticketmaster
1AdjZ_eGkSplwyk,Latitude Festival 2026 - Sunday Day Ticket,2026-07-26,Suffolk,['Unclassified'],ticketmaster
LvZ18Qr_VyUM0nYZ0g_CM,Live in Bents Park: ABC and Chesney Hawkes,2026-07-26,South Shields,['Rock/Indie'],ticketmaster
LvZ18Qj5us4I8B8Z0AeH3,Sunday Soul Sessions,2026-07-26,London,['Hip-Hop/Urban'],ticketmaster
16dfZ_djzG7w_hz,Abba Voyage - VIP Premium Package,2026-07-26,London,['Pop'],ticketmaster
1AgZkCKGkegEQuJ,ABBA Voyage,2026-07-26,London,['Pop'],ticketmaster
G5vHZbVLQxz9-,HERITAGE LIVE: UB40 ft Ali Campbell,2026-07-26,Reading,['World/Latin/Reggae'],ticketmaster
LvZ18Q0a8zJmN9hzc4YR3,"Live at Melbourne Hall: The Shires, Ward Thomas, Catherine McGrath, Minna",2026-07-26,Derby,['Folk/Country'],ticketmaster
17uOv0G6G3iIyrA,Mungo's Soundsystem Yard,2026-07-26,Glasgow,['Pop'],ticketmaster
G5vHZbgLQdFtQ,David Byrne,2026-07-26,Cardiff,['Rock/Indie'],ticketmaster
LvZ18QOid_uW-UOvOgKla,Hayao Miyazaki's Dreams by Mystery Ensemble,2026-07-26,Bristol,['Classical/Orchestral'],ticketmaster
G5vHZ_79rlkop,David Byrne - Official Ticket and Hotel Bundls,2026-07-26,Cardiff,['Rock/Indie'],ticketmaster
16dfZ_djzG7Tyj6,Abba Voyage - VIP Premium Package,2026-07-26,London,['Pop'],ticketmaster
1AdfZbVGkXpk7dK,Tom Grennan,2026-07-26,Halifax,['Rock/Indie'],ticketmaster
1AgZkCKGkegVBCq,ABBA Voyage,2026-07-26,London,['Pop'],ticketmaster
1AgZkCfGkeS9aoU,Tom Jones,2026-07-26,Scarborough,['Rock/Indie'],ticketmaster
G5vHZ_Gnbdpcu,Summer Concerts - Kidsfest,2026-07-26,Staffordshire,['Rock/Indie'],ticketmaster
LvZ18Q-DV9kqdsZvOtUFJ,Reiko,2026-07-26,London,['Classical/Orchestral'],ticketmaster
1AdfZ_dGkSDWbC1,Tom Jones- Official Ticket and Hotel Bundls,2026-07-26,Scarborough,['Rock/Indie'],ticketmaster
1AdfZbgGkwn7kbI,Tom Grennan- Official Ticket and Hotel Bundls,2026-07-26,Halifax,['Rock/Indie'],ticketmaster
LvZ18Qj5OvgQHgZZE6Hbm,Black Slate,2026-07-26,London,['World/Latin/Reggae'],ticketmaster
17u8v0G6uMmt64K,Belle Livingstone's 58th Street Country Club,2026-07-26,London,['Jazz/Blues/Soul'],ticketmaster
1AUZkoSGkd4-PWN,Tuk Smith and the Restless Hearts,2026-07-26,Glasgow,['Rock/Indie'],ticketmaster
1AwZkoNGkeNrZ-5,Noura Mint Seymali - Restaurant,2026-07-26,London,['World/Latin/Reggae'],ticketmaster
1AwZkoNGkeNrZ-v,Noura Mint Seymali,2026-07-26,London,['World/Latin/Reggae'],ticketmaster
1AzZkoKGkeTNwb1,Arnocorps,2026-07-26,Belfast,['Metal/Punk'],ticketmaster
G5vHZ_F1hzNvR,GLU,2026-07-26,Manchester,['Hip-Hop/Urban'],ticketmaster
G5vHZbSdjLbk9,Rumours of Fleetwood Mac,2026-07-26,Salisbury,['Unclassified'],ticketmaster
LvZ18QQMeu9tJxOZ0DuGa,The Fizz,2026-07-26,Hertford,['Rock/Indie'],ticketmaster
LvZ18QQlxRfOsgYZVuVm3,Johnny Cash Roadshow,2026-07-26,Southampton,['Unclassified'],ticketmaster
1AdfZ_AGkRgKbKv,Jimmy Nail: Stories and Songs,2026-07-26,Scarborough,['Pop'],ticketmaster
G5vHZ_A62qfXY,Somerset House Summer Series: Benjamin Clementine,2026-07-26,London,['Rock/Indie'],ticketmaster
LvZ18QOFvrHjRnZvqxK8E,King Tut's Summer Nights Presents: Rosie Alice,2026-07-26,Glasgow,['Rock/Indie'],ticketmaster
LvZ18QOpwx_wT48ZzCS3f,Jeanne Wilde,2026-07-27,London,['Pop'],ticketmaster
1AdbZ_eGkDZ77az,The Flaming Lips,2026-07-27,Glasgow,['Rock/Indie'],ticketmaster
G5vHZ_G9YPhIm,Jay Buchanan,2026-07-27,Birmingham,['Rock/Indie'],ticketmaster
1AMZk8YGkelgdCD,Jools Holland and His Rhythm & Blues Orchestra,2026-07-27,Milton Keynes,['Hip-Hop/Urban'],ticketmaster
1AUZkotGkdvKALl,Bear McCreary,2026-07-27,Glasgow,['Rock/Indie'],ticketmaster
1AgZk3fGkdwR7ML,Caylee Hammack,2026-07-27,London,['Folk/Country'],ticketmaster
1AwZkotGkesyv7j,Bear McCreary,2026-07-27,Glasgow,['Rock/Indie'],ticketmaster
1kuOv0-yGA2e015,GLU,2026-07-27,Glasgow,['Hip-Hop/Urban'],ticketmaster
LvZ18Qh8ZZRthgOZHNLbf,Ustad Noor Bakhsh,2026-07-27,London,['World/Latin/Reggae'],ticketmaster
LvZ18QKnOSCs-rYZy7H1i,Alien Ant Farm,2026-07-27,Falmouth,['Rock/Indie'],ticketmaster
LvZ18QqbOWGam_ZZ0-pwh,Benin International Musical,2026-07-27,Manchester,['Hip-Hop/Urban'],ticketmaster
15dfZ_djyutj0,Abba Voyage - VIP Premium Package,2026-07-27,London,['Pop'],ticketmaster
1AgZkCKGkeUe12Y,ABBA Voyage,2026-07-27,London,['Pop'],ticketmaster
15dFZ_77gZvZ6,Eric Johnson,2026-07-27,Southampton,['Rock/Indie'],ticketmaster
17GOv0G6CkoP80j,Stranded On the Earth + Who Knows Juno? + Even Briar + Seth Tonkin,2026-07-27,London,['Rock/Indie'],ticketmaster
G5dzZ_A5NdMcR,LENNY PEARCE - TODDLER RAVE WORLD TOUR PART 2,2026-07-28,Edinburgh,['Pop'],ticketmaster
1ANZk8EGkdBd8XC,Bruno Mars - The Romantic Tour,2026-07-28,London,['Pop'],ticketmaster
1AdbZ_eGkBWtV7Y,Suzanne Vega,2026-07-28,Glasgow,['Rock/Indie'],ticketmaster
G5dzZ_6LCZdcr,Wolfmother,2026-07-28,Bristol,['Rock/Indie'],ticketmaster
G5vHZ_aKS4U97,Caylee Hammack,2026-07-28,Birmingham,['Folk/Country'],ticketmaster
G5vHZ_knCBoye,Bear McCreary: The Singularity,2026-07-28,London,['Rock/Indie'],ticketmaster
G5vHZby5u1kk-,Vanessa Carlton,2026-07-28,Manchester,['Rock/Indie'],ticketmaster
LvZ18Q0fSoOOlTgq5d2fA,Ustad Noor Bakhsh,2026-07-28,London,['World/Latin/Reggae'],ticketmaster
LvZ18QKnrnBKxE8ZyOeZw,Alien Ant Farm,2026-07-28,Frome,['Rock/Indie'],ticketmaster
LvZ18QbENne1t7YZw9pQI,The Van Morrison Alumni Band,2026-07-28,London,['Rock/Indie'],ticketmaster
LvZ18QxO6tTPU4ZvuDYXf,Dave Sear Sextet,2026-07-28,London,['Jazz/Blues/Soul'],ticketmaster
LvZ18QNnn7GK-TYvOhHB9,Frank Sinatra & Friends with Marilyn Monroe,2026-07-28,London,['Jazz/Blues/Soul'],ticketmaster
LvZ18QNZ65GdGLOZz4gCr,FIESTAS PATRIAS PERU,2026-07-29,London,['World/Latin/Reggae'],ticketmaster
1kuYv04vGA1x0nB,Lenny Pearce,2026-07-29,Nottingham,['Pop'],ticketmaster
1AMZkubGkdVecPC,Billy Ocean - Live After Racing,2026-07-29,Esher,['Hip-Hop/Urban'],ticketmaster
LvZ18QNAlYAFgMZZz0jcV,Boxxed Off,2026-07-29,Southampton,['Electronic/Dance'],ticketmaster
1AdbZ_eGkBDWdTb,MIKA,2026-07-29,Glasgow,['Rock/Indie'],ticketmaster
LvZ18QxNAvqWP1YZv6Fvh,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-07-29,London,['Jazz/Blues/Soul'],ticketmaster
17CZv0G65Jbh-Ze,Julian Marley,2026-07-29,Belfast,['World/Latin/Reggae'],ticketmaster
17u8v0G6uMmME_X,Belle Livingstone's 58th Street Country Club,2026-07-29,London,['Jazz/Blues/Soul'],ticketmaster
1AwZk8YGkd-MOM6,Vanessa Carlton,2026-07-29,Glasgow,['Rock/Indie'],ticketmaster
G5dzZ_6LJSf9p,Wolfmother,2026-07-29,London,['Rock/Indie'],ticketmaster
LvZ18QjgKlw7SmYvGZWHq,Satoshi Tomiie & Kuniyuki Takahashi Live,2026-07-29,London,['Electronic/Dance'],ticketmaster
1AdfZbYGkBKbdvM,Sounds Of The 60s Live - Hosted by Tony Blackburn MBE,2026-07-29,Cardiff,['Rock/Indie'],ticketmaster
LvZ18QrrQHB5MWOZ0Shap,Hot 8 Brass Band,2026-07-29,Manchester,['Jazz/Blues/Soul'],ticketmaster
LvZ18Qx0bD_p1lZvGSZ2f,Leif Kaner-Lidström,2026-07-29,London,['Jazz/Blues/Soul'],ticketmaster
17GOv0G6G1P08-Y,The Pyke Circuit + Punching Swans + Old Boy,2026-07-29,London,['Rock/Indie'],ticketmaster
LvZ18QxpdOiVA5ZZMA4ma,Amplify - Goose Fat / 12V / Don't Eat Acorns / The Kid And I,2026-07-29,St Albans,['Rock/Indie'],ticketmaster
LvZ18Q0C9EzDQdjpkKdHt,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-07-29,London,['Jazz/Blues/Soul'],ticketmaster
LvZ18QhZwV3I_uOZVqroV,The Ultimate Elton John Show,2026-07-29,London,['Rock/Indie'],ticketmaster
17uOv0G6Gkr2kxd,Belladrum Festival 2026 - Thursday Day Tickets,2026-07-30,Inverness,['Rock/Indie'],ticketmaster
1AdfZ_aGkwBkfEE,Camp Bestival 2026 - Outward Adventures - Thursday,2026-07-30,Dorset,['Unclassified'],ticketmaster
G5vHZ_Ajk79_V,Lenny Pearce,2026-07-30,Cardiff,['Electronic/Dance'],ticketmaster
G5vHZ_eY3MP6Z,Biffy Clyro,2026-07-30,Cardiff,['Rock/Indie'],ticketmaster
G5vHZ_7syU8WY,Biffy Clyro- Official Ticket and Hotel Bundls,2026-07-30,Cardiff,['Rock/Indie'],ticketmaster
G5dzZ_GEPibvW,InPop,2026-07-30,London,['Rock/Indie'],ticketmaster
LvZ18QxAdT74GmZZ0St4D,DEL CAMINO + Salsa Taster Thu 30th July Live at The Jam House Birmingham,2026-07-30,Birmingham,['World/Latin/Reggae'],ticketmaster
1AdbZ_eGkDuaPk3,OMD,2026-07-30,Glasgow,['Rock/Indie'],ticketmaster
LvZ18Q0C4HTwr5AZwuPVa,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-07-30,London,['Jazz/Blues/Soul'],ticketmaster
LvZ18QN2nZj_yAOZ0ky00,Maxwell D & Friends Live Lounge | Wayne Marshall,2026-07-30,London,['Electronic/Dance'],ticketmaster
17u8v0G6uMRAMjm,Belle Livingstone's 58th Street Country Club,2026-07-30,London,['Jazz/Blues/Soul'],ticketmaster
1AwZk34Gkd4cv66,THE 9075,2026-07-30,Dunfermline,['Rock/Indie'],ticketmaster
1AwZk3fGkdh0okw,Caylee Hammack,2026-07-30,Glasgow,['Folk/Country'],ticketmaster
1AwZkuwGkd_bo5B,VOWWS,2026-07-30,London,['Rock/Indie'],ticketmaster
G5dzZ_6L1kdE7,Wolfmother,2026-07-30,Manchester,['Rock/Indie'],ticketmaster
G5vHZ_AEIjMD4,Thievery Corporation,2026-07-30,London,['Electronic/Dance'],ticketmaster
G5vHZ_GCpe0_m,Tkandz,2026-07-30,Manchester,['Hip-Hop/Urban'],ticketmaster
G5vHZ_k1NpK6O,Suzanne Vega,2026-07-30,Halifax,['Rock/Indie'],ticketmaster
G5vHZbM1XWkXc,The Castellows,2026-07-30,London,['Folk/Country'],ticketmaster
G5vHZbM6xi9zn,VOWWS,2026-07-30,London,['Rock/Indie'],ticketmaster
LvZ18QhOJ5pRJZ8Z0PHWb,Tragedy: All Metal Tribute to the Bee Gees & Beyond,2026-07-30,Southampton,['Unclassified'],ticketmaster
LvZ18Qr0ZQf1MZOZMKfCg,Protest The Hero + Vianova + Pupil Slicer,2026-07-30,Glasgow,['Rock/Indie'],ticketmaster
LvZ18QrqpMNEMbOv1I001,Freshlyground,2026-07-30,London,['World/Latin/Reggae'],ticketmaster
LvZ18QrrzDMIp9YZ0MZV7,Violence,2026-07-30,London,['Metal/Punk'],ticketmaster
LvZ18QxN7FbzYRYZvNl73,Round 41 - Live Jazz and Fusion Night,2026-07-30,London,['Jazz/Blues/Soul'],ticketmaster
LvZ18Q--7j60z3OZ0m4Lj,Benin International Musical,2026-07-30,London,['Hip-Hop/Urban'],ticketmaster
LvZ18Q3e0NtMRdZZ0uiJt,Gabrielle: Live at Truro Cathedral,2026-07-30,Truro,['Pop'],ticketmaster
